Original_Index,latitude,longitude,date_time,date,common_name,scientific_name,group_size,sst_mean,sst_median,sst_std,sst_min,sst_max,sst_q25,sst_q75
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,7.268888473510742,7.25,0.14843209087848663,7.09499979019165,7.549999713897705,7.134999752044678,7.394999980926514
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,7.6016669273376465,7.605000019073486,0.14645825326442719,7.319999694824219,7.815000057220459,7.509999752044678,7.694999694824219
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,7.489444255828857,7.509999752044678,0.13210779428482056,7.210000038146973,7.639999866485596,7.484999656677246,7.59499979019165
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,8.217222213745117,8.269999504089355,0.10651323199272156,8.054999351501465,8.369999885559082,8.09000015258789,8.279999732971191
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,7.758333206176758,7.859999656677246,0.30453962087631226,7.019999980926514,8.069999694824219,7.730000019073486,7.919999599456787
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,7.814443588256836,7.75499963760376,0.16982734203338623,7.539999961853027,8.069999694824219,7.694999694824219,7.919999599456787
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,8.260555267333984,8.309999465942383,0.11499860137701035,8.085000038146973,8.420000076293945,8.125,8.329999923706055
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,7.871110916137695,7.989999771118164,0.305393785238266,7.170000076293945,8.125,7.764999866485596,8.109999656677246
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,7.89555549621582,7.864999771118164,0.18705974519252777,7.585000038146973,8.125,7.759999752044678,8.109999656677246
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,8.299166679382324,8.425000190734863,0.37571513652801514,7.46999979019165,8.59000015258789,8.413749933242798,8.462499618530273
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,8.425000190734863,8.470000267028809,0.1737240105867386,8.239999771118164,8.704999923706055,8.239999771118164,8.470000267028809
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,8.658571243286133,8.704999923706055,0.2505238652229309,8.239999771118164,8.954999923706055,8.470000267028809,8.884999752044678
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,8.295832633972168,8.429999351501465,0.3753155469894409,7.474999904632568,8.625,8.388749837875366,8.437499523162842
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,8.390999794006348,8.389999389648438,0.21843549609184265,8.154999732971191,8.71500015258789,8.154999732971191,8.539999961853027
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,8.636428833007812,8.71500015258789,0.26853734254837036,8.154999732971191,8.944999694824219,8.464999675750732,8.855000019073486
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,7.969444274902344,8.019999504089355,0.1876527965068817,7.574999809265137,8.164999961853027,7.835000038146973,8.114999771118164
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,8.061666488647461,8.109999656677246,0.08289885520935059,7.919999599456787,8.164999961853027,8.010000228881836,8.114999771118164
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.56944465637207,8.569999694824219,0.03157387301325798,8.529999732971191,8.639999389648438,8.550000190734863,8.585000038146973
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,7.587221622467041,7.544999599456787,0.14894281327724457,7.424999713897705,7.875,7.460000038146973,7.690000057220459
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.364444732666016,8.429999351501465,0.16981108486652374,7.909999847412109,8.494999885559082,8.329999923706055,8.454999923706055
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.533888816833496,8.53499984741211,0.04370206594467163,8.470000267028809,8.59999942779541,8.494999885559082,8.5649995803833
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.53388786315918,8.53499984741211,0.04293254017829895,8.470000267028809,8.59999942779541,8.494999885559082,8.554999351501465
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,8.09000015258789,8.09000015258789,0.026352394372224808,8.045000076293945,8.135000228881836,8.079999923706055,8.104999542236328
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,7.992222309112549,8.079999923706055,0.15364311635494232,7.639999866485596,8.135000228881836,7.904999732971191,8.09000015258789
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,7.975000381469727,8.059999465942383,0.1874239593744278,7.579999923706055,8.1899995803833,7.855000019073486,8.130000114440918
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,8.078888893127441,8.0649995803833,0.07964420318603516,7.949999809265137,8.1899995803833,8.059999465942383,8.144999504089355
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.59555435180664,8.579999923706055,0.03345362842082977,8.559999465942383,8.664999961853027,8.569999694824219,8.614999771118164
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,7.573888778686523,7.5,0.1417309194803238,7.449999809265137,7.889999866485596,7.480000019073486,7.589999675750732
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.352222442626953,8.449999809265137,0.20480495691299438,7.824999809265137,8.514999389648438,8.324999809265137,8.46500015258789
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.549443244934082,8.554999351501465,0.042651303112506866,8.489999771118164,8.614999771118164,8.514999389648438,8.574999809265137
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.551111221313477,8.554999351501465,0.04414474219083786,8.489999771118164,8.614999771118164,8.5,8.579999923706055
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,8.112222671508789,8.109999656677246,0.033091649413108826,8.0649995803833,8.154999732971191,8.074999809265137,8.139999389648438
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,8.05555534362793,8.074999809265137,0.09292900562286377,7.884999752044678,8.154999732971191,8.050000190734863,8.109999656677246
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,8.225555419921875,8.239999771118164,0.056737396866083145,8.109999656677246,8.309999465942383,8.21500015258789,8.260000228881836
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,8.18166732788086,8.164999961853027,0.06450674682855606,8.074999809265137,8.269999504089355,8.139999389648438,8.239999771118164
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,,,,,,,
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,7.887777328491211,7.875,0.04485226422548294,7.829999923706055,7.96999979019165,7.849999904632568,7.914999961853027
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.25999927520752,8.279999732971191,0.06264974176883698,8.135000228881836,8.335000038146973,8.247499704360962,8.289999961853027
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,,,,,,,
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,,,,,,,
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,8.186874389648438,8.1899995803833,0.03872477263212204,8.125,8.244999885559082,8.15749979019165,8.208749771118164
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,8.189443588256836,8.199999809265137,0.04099082574248314,8.114999771118164,8.244999885559082,8.15999984741211,8.22499942779541
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,8.207222938537598,8.220000267028809,0.06459750235080719,8.0649995803833,8.279999732971191,8.194999694824219,8.244999885559082
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,8.161109924316406,8.15999984741211,0.06707290560007095,8.059999465942383,8.269999504089355,8.130000114440918,8.21500015258789
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,,,,,,,
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,7.886666297912598,7.875,0.057397130876779556,7.809999942779541,7.984999656677246,7.835000038146973,7.924999713897705
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.25374984741211,8.272499084472656,0.0731755942106247,8.135000228881836,8.335000038146973,8.236249685287476,8.289999723434448
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,,,,,,,
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,,,,,,,
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,8.18214225769043,8.15999984741211,0.05502324551343918,8.114999771118164,8.269999504089355,8.139999389648438,8.224999904632568
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,8.181249618530273,8.174999237060547,0.05348772183060646,8.109999656677246,8.269999504089355,8.137499570846558,8.212499856948853
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,9.088889122009277,9.095000267028809,0.09477370232343674,8.970000267028809,9.264999389648438,8.994999885559082,9.114999771118164
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,9.061111450195312,9.079999923706055,0.07730810344219208,8.929999351501465,9.1899995803833,8.994999885559082,9.114999771118164
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,9.070000648498535,9.069999694824219,0.026140594854950905,9.029999732971191,9.104999542236328,9.045000076293945,9.09000015258789
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,8.781665802001953,8.800000190734863,0.07902175188064575,8.644999504089355,8.894999504089355,8.744999885559082,8.84000015258789
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.880000114440918,8.920000076293945,0.18015439808368683,8.639999389648438,9.09999942779541,8.679999351501465,9.074999809265137
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,9.087778091430664,9.09000015258789,0.023700786754488945,9.050000190734863,9.119999885559082,9.069999694824219,9.104999542236328
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,9.063332557678223,9.069999694824219,0.050607431679964066,8.9399995803833,9.114999771118164,9.050000190734863,9.09999942779541
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,9.000000953674316,9.010000228881836,0.08743239939212799,8.789999961853027,9.114999771118164,8.970000267028809,9.054999351501465
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,8.967222213745117,8.994999885559082,0.11125814914703369,8.760000228881836,9.09000015258789,8.960000038146973,9.054999351501465
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,9.1144437789917,9.119999885559082,0.09517373889684677,8.984999656677246,9.289999961853027,9.024999618530273,9.144999504089355
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,9.08944320678711,9.104999542236328,0.07657399773597717,8.960000038146973,9.220000267028809,9.024999618530273,9.139999389648438
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,9.08277702331543,9.079999923706055,0.026046017184853554,9.039999961853027,9.119999885559082,9.059999465942383,9.104999542236328
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,8.802221298217773,8.824999809265137,0.0769600197672844,8.675000190734863,8.920000076293945,8.764999389648438,8.854999542236328
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.891111373901367,8.934999465942383,0.1805666834115982,8.649999618530273,9.109999656677246,8.6899995803833,9.079999923706055
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,9.100000381469727,9.09999942779541,0.022236233577132225,9.059999465942383,9.130000114440918,9.09000015258789,9.114999771118164
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,9.07611083984375,9.09000015258789,0.05119558423757553,8.949999809265137,9.130000114440918,9.069999694824219,9.109999656677246
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,9.028332710266113,9.050000190734863,0.0862812027335167,8.819999694824219,9.139999389648438,9.0,9.079999923706055
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,8.997776985168457,9.014999389648438,0.11068249493837357,8.795000076293945,9.125,8.989999771118164,9.079999923706055
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,8.257777214050293,8.234999656677246,0.12525781989097595,8.114999771118164,8.545000076293945,8.204999923706055,8.269999504089355
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,8.207222938537598,8.204999923706055,0.07457701861858368,8.114999771118164,8.375,8.175000190734863,8.21500015258789
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.44124984741211,8.447500228881836,0.09174532443284988,8.329999923706055,8.595000267028809,8.352499723434448,8.494999647140503
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,7.920000076293945,7.934999942779541,0.04539947956800461,7.835000038146973,8.0,7.904999732971191,7.940000057220459
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.165555000305176,8.184999465942383,0.17260172963142395,7.919999599456787,8.40999984741211,7.989999771118164,8.354999542236328
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.400554656982422,8.40999984741211,0.06618349999189377,8.255000114440918,8.470000267028809,8.354999542236328,8.454999923706055
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.369443893432617,8.359999656677246,0.06993842124938965,8.255000114440918,8.470000267028809,8.304999351501465,8.40999984741211
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,8.000555038452148,7.989999771118164,0.09679432958364487,7.864999771118164,8.125,7.894999980926514,8.095000267028809
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,7.923333168029785,7.894999980926514,0.08273112028837204,7.804999828338623,8.069999694824219,7.864999771118164,7.989999771118164
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,8.255000114440918,8.229999542236328,0.12281423807144165,8.119999885559082,8.539999961853027,8.199999809265137,8.264999389648438
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,8.203332901000977,8.199999809265137,0.07226486504077911,8.119999885559082,8.369999885559082,8.164999961853027,8.210000038146973
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.447500228881836,8.447500228881836,0.09384158253669739,8.34000015258789,8.609999656677246,8.351249694824219,8.507499933242798
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,7.911665916442871,7.924999713897705,0.04564351588487625,7.829999923706055,7.994999885559082,7.894999980926514,7.934999942779541
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,8.163888931274414,8.184999465942383,0.17417700588703156,7.914999961853027,8.40999984741211,7.984999656677246,8.354999542236328
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.402777671813965,8.40999984741211,0.06741716712713242,8.255000114440918,8.470000267028809,8.354999542236328,8.460000038146973
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,8.367222785949707,8.354999542236328,0.07249950617551804,8.255000114440918,8.470000267028809,8.300000190734863,8.40999984741211
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,7.993332862854004,7.984999656677246,0.09527743607759476,7.864999771118164,8.130000114440918,7.894999980926514,8.09000015258789
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,7.914999961853027,7.894999980926514,0.07930243760347366,7.799999713897705,8.059999465942383,7.864999771118164,7.984999656677246
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,6.908888339996338,6.909999847412109,0.13829879462718964,6.764999866485596,7.25,6.799999713897705,6.940000057220459
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,6.838888645172119,6.799999713897705,0.099938303232193,6.694999694824219,7.014999866485596,6.764999866485596,6.940000057220459
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,6.855555057525635,6.799999713897705,0.17720744013786316,6.644999980926514,7.170000076293945,6.699999809265137,7.009999752044678
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,7.303332805633545,7.34499979019165,0.13148722052574158,7.014999866485596,7.489999771118164,7.289999961853027,7.355000019073486
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,7.161110877990723,7.154999732971191,0.18431220948696136,6.784999847412109,7.355000019073486,7.014999866485596,7.339999675750732
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,7.325555801391602,7.34499979019165,0.08635988086462021,7.154999732971191,7.454999923706055,7.289999961853027,7.384999752044678
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,6.897222518920898,6.904999732971191,0.13942566514015198,6.75499963760376,7.239999771118164,6.784999847412109,6.929999828338623
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,6.8249993324279785,6.784999847412109,0.10016659647226334,6.679999828338623,7.0,6.75499963760376,6.924999713897705
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,6.835555553436279,6.784999847412109,0.17482446134090424,6.625,7.144999980926514,6.679999828338623,6.989999771118164
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,7.287221908569336,7.324999809265137,0.1322478950023651,7.0,7.474999904632568,7.269999980926514,7.34499979019165
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,7.142777442932129,7.134999752044678,0.1856386959552765,6.764999866485596,7.34499979019165,7.0,7.324999809265137
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,7.304999351501465,7.324999809265137,0.08730532228946686,7.134999752044678,7.429999828338623,7.269999980926514,7.359999656677246
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,6.517221927642822,6.539999961853027,0.09615121781826019,6.339999675750732,6.694999694824219,6.454999923706055,6.569999694824219
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,6.432222366333008,6.440000057220459,0.08654198050498962,6.284999847412109,6.569999694824219,6.37999963760376,6.480000019073486
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,6.39555549621582,6.37999963760376,0.04974629357457161,6.329999923706055,6.46999979019165,6.349999904632568,6.454999923706055
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,6.613333225250244,6.579999923706055,0.1561160534620285,6.349999904632568,6.84499979019165,6.565000057220459,6.769999980926514
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,6.487222194671631,6.46999979019165,0.10379226505756378,6.349999904632568,6.649999618530273,6.409999847412109,6.579999923706055
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,6.558889389038086,6.565000057220459,0.1345110535621643,6.349999904632568,6.769999980926514,6.484999656677246,6.579999923706055
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,6.513888835906982,6.534999847412109,0.09836941957473755,6.324999809265137,6.679999828338623,6.449999809265137,6.569999694824219
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,6.426111221313477,6.429999828338623,0.09562009572982788,6.264999866485596,6.569999694824219,6.375,6.484999656677246
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,6.3938889503479,6.375,0.053425826132297516,6.319999694824219,6.484999656677246,6.349999904632568,6.449999809265137
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,6.60444450378418,6.569999694824219,0.15530329942703247,6.335000038146973,6.84499979019165,6.554999828338623,6.734999656677246
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,6.479999542236328,6.454999923706055,0.09924711287021637,6.335000038146973,6.634999752044678,6.424999713897705,6.559999942779541
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,6.551111221313477,6.554999828338623,0.13192534446716309,6.335000038146973,6.779999732971191,6.474999904632568,6.569999694824219
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,5.77571439743042,5.859999656677246,0.23767375946044922,5.259999752044678,6.025000095367432,5.707499742507935,5.934999942779541
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,5.603749752044678,5.697499752044678,0.24661140143871307,5.259999752044678,5.940000057220459,5.365000009536743,5.751249670982361
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,5.761111259460449,5.714999675750732,0.08102741092443466,5.684999942779541,5.934999942779541,5.714999675750732,5.789999961853027
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,5.739999771118164,5.739999771118164,0.11999988555908203,5.619999885559082,5.859999656677246,5.679999828338623,5.799999713897705
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,5.7689995765686035,5.789999961853027,0.09178228676319122,5.619999885559082,5.859999656677246,5.714999675750732,5.859999656677246
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,5.802499771118164,5.802499771118164,0.05749988555908203,5.744999885559082,5.859999656677246,5.773749828338623,5.831249713897705
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,5.8125,5.902500152587891,0.22332705557346344,5.295000076293945,6.054999828338623,5.723749876022339,5.947499752044678
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,5.606874942779541,5.697499752044678,0.2465122789144516,5.295000076293945,5.944999694824219,5.321249961853027,5.761249899864197
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,5.764999866485596,5.739999771118164,0.08534254133701324,5.654999732971191,5.940000057220459,5.71999979019165,5.784999847412109
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,5.752499580383301,5.752499580383301,0.12250018119812012,5.62999963760376,5.875,5.69124972820282,5.81374990940094
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,5.780999660491943,5.784999847412109,0.09183695167303085,5.62999963760376,5.875,5.739999771118164,5.875
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,5.819999694824219,5.819999694824219,0.05500006675720215,5.764999866485596,5.875,5.792499899864197,5.847499966621399
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,,,,,,,
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,,,,,,,
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,,,,,,,
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,,,,,,,
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,,,,,,,
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,,,,,,,
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,,,,,,,
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,,,,,,,
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,,,,,,,
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,,,,,,,
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,,,,,,,
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,,,,,,,
